Date,PX_LAST
4/23/97,1158.469
4/24/97,1158.523
4/25/97,1150.087
4/28/97,1147.454
4/29/97,1156.504
4/30/97,1167.028
5/1/97,1175.976
5/2/97,1179.624
5/5/97,1185.326
5/6/97,1209.611
5/7/97,1211.015
5/8/97,1215.649
5/9/97,1225.104
5/12/97,1243.526
5/13/97,1248.691
5/14/97,1254.511
5/15/97,1257.286
5/16/97,1266.883
5/19/97,1261.055
5/20/97,1267.777
5/21/97,1267.644
5/22/97,1257.285
5/23/97,1266.251
5/26/97,1267.461
5/27/97,1259.708
5/28/97,1264.418
5/29/97,1261.535
5/30/97,1241.389
6/2/97,1248.41
6/3/97,1253.848
6/4/97,1255.945
6/5/97,1260.952
6/6/97,1266.269
6/9/97,1281.331
6/10/97,1283.508
6/11/97,1287.884
6/12/97,1286.81
6/13/97,1288.651
6/16/97,1299.271
6/17/97,1289.57
6/18/97,1290.716
6/19/97,1295.274
6/20/97,1295.099
6/23/97,1295.658
6/24/97,1298.712
6/25/97,1319.721
6/26/97,1322.386
6/27/97,1311.506
6/30/97,1308.282
7/1/97,1312.366
7/2/97,1313.511
7/3/97,1330.88
7/4/97,1326.989
7/7/97,1331.745
7/8/97,1328.552
7/9/97,1328.252
7/10/97,1326.159
7/11/97,1327.459
7/14/97,1333.229
7/15/97,1323.535
7/16/97,1339.534
7/17/97,1341.884
7/18/97,1327.602
7/21/97,1316.158
7/22/97,1323.364
7/23/97,1335.001
7/24/97,1330.025
7/25/97,1326.366
7/28/97,1323.201
7/29/97,1322.984
7/30/97,1324.819
7/31/97,1327.923
8/1/97,1312.311
8/4/97,1295.589
8/5/97,1286.98
8/6/97,1302.233
8/7/97,1309.066
8/8/97,1315.175
8/11/97,1297.59
8/12/97,1300.988
8/13/97,1296.699
8/14/97,1287.296
8/15/97,1289.554
8/18/97,1272.95
8/19/97,1276.835
8/20/97,1284.866
8/21/97,1287.772
8/22/97,1268.543
8/25/97,1263.497
8/26/97,1263.842
8/27/97,1255.46
8/28/97,1244.528
8/29/97,1227.213
9/1/97,1218.924
9/2/97,1229.184
9/3/97,1248.422
9/4/97,1245.982
9/5/97,1255.274
9/8/97,1254.55
9/9/97,1261.554
9/10/97,1251.679
9/11/97,1232.034
9/12/97,1229.408
9/15/97,1240.567
9/16/97,1244.145
9/17/97,1250.951
9/18/97,1255.451
9/19/97,1257.234
9/22/97,1262.753
9/23/97,1263.971
9/24/97,1287.105
9/25/97,1286.304
9/26/97,1285.465
9/29/97,1287.988
9/30/97,1294.421
10/1/97,1298.77
10/2/97,1297.471
10/3/97,1304.276
10/6/97,1304.599
10/7/97,1302.273
10/8/97,1303.518
10/9/97,1286.949
10/10/97,1284.049
10/13/97,1286.877
10/14/97,1282
10/15/97,1282.022
10/16/97,1292.266
10/17/97,1273.766
10/20/97,1261.008
10/21/97,1266.23
10/22/97,1261.423
10/23/97,1220.305
10/24/97,1222.125
10/27/97,1196.644
10/28/97,1161.899
10/29/97,1203.884
10/30/97,1185.698
10/31/97,1193.348
11/3/97,1207.888
11/4/97,1206.792
11/5/97,1206.345
11/6/97,1201.653
11/7/97,1173.26
11/10/97,1167.48
11/11/97,1170.882
11/12/97,1148.118
11/13/97,1148.006
11/14/97,1140.659
11/17/97,1182.24
11/18/97,1191.386
11/19/97,1167.325
11/20/97,1184.793
11/21/97,1204.606
11/24/97,1192.488
11/25/97,1165.803
11/26/97,1168.17
11/27/97,1180.114
11/28/97,1179.628
12/1/97,1193.841
12/2/97,1200.3
12/3/97,1197.201
12/4/97,1199.437
12/5/97,1199.138
12/8/97,1199.295
12/9/97,1202.524
12/10/97,1197.527
12/11/97,1172.207
12/12/97,1169.574
12/15/97,1168.573
12/16/97,1175.892
12/17/97,1203.61
12/18/97,1196.247
12/19/97,1166.177
12/22/97,1152.614
12/23/97,1160.233
12/24/97,1161.929
12/25/97,1161.929
12/26/97,1162.884
12/29/97,1179.564
12/30/97,1190.43
12/31/97,1188.389
1/1/98,1188.389
1/2/98,1188.166
1/5/98,1188.771
1/6/98,1180.775
1/7/98,1179.791
1/8/98,1171.909
1/9/98,1155.842
1/12/98,1123.089
1/13/98,1140.549
1/14/98,1156.457
1/15/98,1156.584
1/16/98,1188.35
1/19/98,1202.878
1/20/98,1203.027
1/21/98,1209.774
1/22/98,1211.691
1/23/98,1221.757
1/26/98,1232.527
1/27/98,1241.106
1/28/98,1246.825
1/29/98,1244.511
1/30/98,1241.202
2/2/98,1262.777
2/3/98,1273.095
2/4/98,1278.351
2/5/98,1294.314
2/6/98,1295.054
2/9/98,1290.304
2/10/98,1295.229
2/11/98,1296.565
2/12/98,1290.002
2/13/98,1275.079
2/16/98,1277.824
2/17/98,1287.223
2/18/98,1292.315
2/19/98,1286.336
2/20/98,1287.629
2/23/98,1294.503
2/24/98,1284.018
2/25/98,1295.462
2/26/98,1306.285
2/27/98,1319.254
3/2/98,1339.89
3/3/98,1335.896
3/4/98,1319.461
3/5/98,1299.606
3/6/98,1317.922
3/9/98,1322.963
3/10/98,1326.366
3/11/98,1321.58
3/12/98,1321.406
3/13/98,1345.25
3/16/98,1339.107
3/17/98,1351.537
3/18/98,1338.876
3/19/98,1346.204
3/20/98,1351.959
3/23/98,1358.607
3/24/98,1362.486
3/25/98,1374.935
3/26/98,1375.694
3/27/98,1375.121
3/30/98,1353.846
3/31/98,1358.274
4/1/98,1362.986
4/2/98,1357.941
